Frame,CaptureTime,LogTime,HMDPositionX,HMDPositionY,HMDPositionz,HMDRotationX,HMDRotationY,HMDRotationZ,HMDRotationHuh,GazeStatus,CombinedGazeForwardX,CombinedGazeForwardY,CombinedGazeForwardZ,CombinedGazePositionX,CombinedGazePositionY,CombinedGazePositionZ,InterPupillaryDistanceInMM,LeftEyeStatus,LeftEyeForwardX,LeftEyeForwardY,LeftEyeForwardZ,LeftEyePositionX,LeftEyePositionY,LeftEyePositionZ,LeftPupilIrisDiameterRatio,LeftPupilDiameterInMM,LeftIrisDiameterInMM,left Eye Openness,RightEyeStatus,RightEyeForwardX,RightEyeForwardY,RightEyeForwardZ,RightEyePositionX,RightEyePositionY,RightEyePositionZ,RightPupilIrisDiameterRatio,RightPupilDiameterInMM,RightIrisDiameterInMM,Right Eye Openness,FocusDistance,FocusStability
725203,1000003884887414900,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.004, 0.098, 0.995),(0.000, 0.000, 0.000),52.375,VALID,(0.069, 0.139, 0.988),(-0.028, 0.000, 0.000),0.402,2.767,6.887,0.784,VALID,(-0.004, 0.098, 0.995),(0.028, 0.000, 0.000),0.411,2.651,6.454,0.927,0.5715324,0
725204,1000003884892439300,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.003, 0.097, 0.995),(0.000, 0.000, 0.000),52.375,VALID,(0.070, 0.141, 0.988),(-0.028, 0.000, 0.000),0.402,2.766,6.887,0.783,VALID,(-0.003, 0.097, 0.995),(0.028, 0.000, 0.000),0.411,2.652,6.454,0.932,0.5618939,0
725205,1000003884897465600,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.001, 0.097, 0.995),(0.000, 0.000, 0.000),52.375,VALID,(0.071, 0.142, 0.987),(-0.028, 0.000, 0.000),0.401,2.765,6.887,0.780,VALID,(-0.001, 0.097, 0.995),(0.028, 0.000, 0.000),0.411,2.652,6.454,0.936,0.5570679,0
725206,1000003884902489100,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(0.000, 0.098, 0.995),(0.000, 0.000, 0.000),52.375,VALID,(0.072, 0.142, 0.987),(-0.028, 0.000, 0.000),0.401,2.764,6.887,0.780,VALID,(0.000, 0.098, 0.995),(0.028, 0.000, 0.000),0.411,2.652,6.454,0.940,0.5585487,0
725207,1000003884907384600,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(0.001, 0.098, 0.995),(0.000, 0.000, 0.000),52.375,VALID,(0.072, 0.143, 0.987),(-0.028, 0.000, 0.000),0.401,2.763,6.887,0.781,VALID,(0.001, 0.098, 0.995),(0.028, 0.000, 0.000),0.411,2.652,6.454,0.943,0.558642,0
725208,1000003884912408100,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.001, 0.104, 0.995),(0.000, 0.000, 0.000),52.375,VALID,(0.072, 0.143, 0.987),(-0.028, 0.000, 0.000),0.401,2.762,6.887,0.780,VALID,(-0.001, 0.104, 0.995),(0.028, 0.000, 0.000),0.411,2.652,6.454,0.946,0.5838962,0
725209,1000003884917434400,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.002, 0.108, 0.994),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.144, 0.987),(-0.028, 0.000, 0.000),0.401,2.760,6.887,0.778,VALID,(-0.002, 0.108, 0.994),(0.028, 0.000, 0.000),0.411,2.652,6.454,0.948,0.6009879,0
725210,1000003884922457900,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.002, 0.106, 0.994),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.144, 0.987),(-0.028, 0.000, 0.000),0.401,2.759,6.887,0.778,VALID,(-0.002, 0.106, 0.994),(0.028, 0.000, 0.000),0.411,2.652,6.454,0.950,0.5892494,0
725211,1000003884927484200,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.003, 0.109, 0.994),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.144, 0.987),(-0.028, 0.000, 0.000),0.400,2.758,6.887,0.778,VALID,(-0.003, 0.109, 0.994),(0.028, 0.000, 0.000),0.411,2.651,6.454,0.952,0.6031176,0
725212,1000003884932518800,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.003, 0.112, 0.994),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.145, 0.987),(-0.028, 0.000, 0.000),0.400,2.757,6.887,0.777,VALID,(-0.003, 0.112, 0.994),(0.028, 0.000, 0.000),0.411,2.650,6.454,0.954,0.6139561,0
725213,1000003884937545100,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.004, 0.114, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.145, 0.987),(-0.028, 0.000, 0.000),0.400,2.757,6.887,0.776,VALID,(-0.004, 0.114, 0.993),(0.028, 0.000, 0.000),0.411,2.649,6.454,0.955,0.6200414,0
725214,1000003884942571400,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.005, 0.116, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.145, 0.987),(-0.028, 0.000, 0.000),0.400,2.755,6.887,0.775,VALID,(-0.005, 0.116, 0.993),(0.028, 0.000, 0.000),0.410,2.649,6.454,0.957,0.6220773,0
725215,1000003884947597700,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.006, 0.117, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.145, 0.987),(-0.028, 0.000, 0.000),0.400,2.754,6.887,0.775,VALID,(-0.006, 0.117, 0.993),(0.028, 0.000, 0.000),0.410,2.647,6.454,0.958,0.621509,0
725216,1000003884952632300,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.007, 0.118, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.145, 0.987),(-0.028, 0.000, 0.000),0.400,2.754,6.887,0.776,VALID,(-0.007, 0.118, 0.993),(0.028, 0.000, 0.000),0.410,2.646,6.454,0.959,0.6193966,0
725217,1000003884957614700,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.008, 0.119, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.146, 0.987),(-0.028, 0.000, 0.000),0.400,2.753,6.887,0.776,VALID,(-0.008, 0.119, 0.993),(0.028, 0.000, 0.000),0.410,2.645,6.454,0.960,0.6157492,0
725218,1000003884962530000,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.009, 0.120, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.146, 0.987),(-0.028, 0.000, 0.000),0.400,2.752,6.887,0.775,VALID,(-0.009, 0.120, 0.993),(0.028, 0.000, 0.000),0.410,2.644,6.454,0.961,0.6114174,0
725219,1000003884967556300,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.010, 0.120, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.146, 0.987),(-0.028, 0.000, 0.000),0.399,2.751,6.887,0.775,VALID,(-0.010, 0.120, 0.993),(0.028, 0.000, 0.000),0.409,2.643,6.454,0.962,0.6068625,0
725220,1000003884972589900,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.011, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.146, 0.987),(-0.028, 0.000, 0.000),0.399,2.750,6.887,0.774,VALID,(-0.011, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.642,6.454,0.963,0.6024135,0
725221,1000003884977747900,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.012, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.146, 0.987),(-0.028, 0.000, 0.000),0.399,2.750,6.887,0.775,VALID,(-0.012, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.641,6.454,0.963,0.5981432,0
725222,1000003884982730300,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.013, 0.122, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.146, 0.986),(-0.028, 0.000, 0.000),0.399,2.749,6.887,0.774,VALID,(-0.013, 0.122, 0.992),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.964,0.5942256,0
725223,1000003884987589900,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.122, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.749,6.887,0.774,VALID,(-0.014, 0.122, 0.992),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.965,0.5904288,0
725224,1000003884992623500,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.122, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.749,6.887,0.774,VALID,(-0.014, 0.122, 0.992),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.965,0.5871825,0
725225,1000003884997657100,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.015, 0.122, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.748,6.887,0.774,VALID,(-0.015, 0.122, 0.992),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.966,0.5842775,0
725226,1000003885002674200,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.015, 0.123, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.748,6.887,0.774,VALID,(-0.015, 0.123, 0.992),(0.028, 0.000, 0.000),0.409,2.639,6.454,0.966,0.5816353,0
725227,1000003885007647400,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.120, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.747,6.887,0.773,VALID,(-0.014, 0.120, 0.993),(0.028, 0.000, 0.000),0.409,2.639,6.454,0.967,0.5835257,0
725228,1000003885012664500,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.747,6.887,0.772,VALID,(-0.014, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.639,6.454,0.967,0.5820304,0
725229,1000003885017689300,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.746,6.887,0.772,VALID,(-0.014, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.639,6.454,0.968,0.5810243,0
725230,1000003885022706400,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.015, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.746,6.887,0.772,VALID,(-0.015, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.968,0.5798037,0.0978217
725231,1000003885027686500,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.015, 0.122, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.771,VALID,(-0.015, 0.122, 0.992),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.969,0.5789346,0.09597003
725232,1000003885032703600,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.120, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.771,VALID,(-0.014, 0.120, 0.993),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.969,0.5813488,0
725233,1000003885037725000,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.771,VALID,(-0.014, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.970,0.5807776,0
725234,1000003885042771100,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.015, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.771,VALID,(-0.015, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.970,0.5802897,0
725235,1000003885047792500,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.015, 0.121, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.772,VALID,(-0.015, 0.121, 0.992),(0.028, 0.000, 0.000),0.409,2.640,6.454,0.971,0.5798579,0
725236,1000003885052813900,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.015, 0.122, 0.992),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.772,VALID,(-0.015, 0.122, 0.992),(0.028, 0.000, 0.000),0.409,2.641,6.454,0.971,0.5794402,0
725237,1000003885057831000,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.014, 0.121, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.074, 0.147, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.772,VALID,(-0.014, 0.121, 0.993),(0.028, 0.000, 0.000),0.409,2.641,6.454,0.972,0.5808669,0
725238,1000003885062780200,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.013, 0.120, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.148, 0.986),(-0.028, 0.000, 0.000),0.399,2.745,6.887,0.772,VALID,(-0.013, 0.120, 0.993),(0.028, 0.000, 0.000),0.409,2.642,6.454,0.972,0.5832917,0
725239,1000003885067773100,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.013, 0.120, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.148, 0.986),(-0.028, 0.000, 0.000),0.399,2.746,6.887,0.772,VALID,(-0.013, 0.120, 0.993),(0.028, 0.000, 0.000),0.409,2.643,6.454,0.972,0.5833713,0
725240,1000003885072781900,63875744676002,(0.000, 0.000, 0.000),(0.000, 0.000, 0.000, 1.000),VALID,(-0.012, 0.120, 0.993),(0.000, 0.000, 0.000),52.375,VALID,(0.073, 0.148, 0.986),(-0.028, 0.000, 0.000),0.399,2.746,6.887,0.772,VALID,(-0.012, 0.120, 0.993),(0.028, 0.000, 0.000),0.410,2.644,6.454,0.973,0.5878034,0
725400,1000003885874781700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.073, 0.001, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.121, 0.056, 0.991),(-0.028, 0.000, 0.000),0.431,2.967,6.887,0.804,VALID,(0.073, 0.001, 0.997),(0.028, 0.000, 0.000),0.447,2.886,6.454,0.655,0.4991519,0
725401,1000003885879797500,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.071, 0.004, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.121, 0.058, 0.991),(-0.028, 0.000, 0.000),0.424,2.918,6.887,0.777,VALID,(0.071, 0.004, 0.997),(0.028, 0.000, 0.000),0.446,2.878,6.454,0.611,0.5159424,0
725402,1000003885884775400,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.073, -0.008, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.121, 0.060, 0.991),(-0.028, 0.000, 0.000),0.415,2.858,6.887,0.755,VALID,(0.073, -0.008, 0.997),(0.028, 0.000, 0.000),0.443,2.861,6.454,0.583,0.3886702,0
725403,1000003885889800900,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725404,1000003885894816700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.079, 0.011, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.119, 0.064, 0.991),(-0.028, 0.000, 0.000),0.412,2.840,6.887,0.693,INVALID,,,,,,0.548,2,0
725405,1000003885899895000,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725406,1000003885904910800,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725407,1000003885909899800,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725408,1000003885914890900,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725409,1000003885919903400,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725410,1000003885924882700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725411,1000003885929891700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725412,1000003885934902200,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725413,1000003885939907500,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725414,1000003885944919000,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725415,1000003885949928600,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725416,1000003885954982300,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725417,1000003885959987600,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725418,1000003885964997200,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725419,1000003885970002500,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725420,1000003885975019900,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725421,1000003885980025200,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725422,1000003885985034800,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725423,1000003885990155700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725424,1000003885995129400,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725425,1000003886000134700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.099, -0.052, 0.994),(0.000, 0.000, 0.000),52.375,VALID,(0.126, -0.014, 0.992),(-0.028, 0.000, 0.000),0.352,2.422,6.887,0.407,INVALID,,,,,,0.261,2,0
725426,1000003886005123700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),INVALID,,,,INVALID,,,,,,,INVALID,,,,,,,,
725427,1000003886010078300,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.084, -0.044, 0.996),(0.000, 0.000, 0.000),52.375,INVALID,,,,,,,VALID,(0.002, -0.023, 1.000),(0.028, 0.000, 0.000),0.461,2.977,6.454,,2,0
725428,1000003886015083300,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.081, -0.037, 0.996),(0.000, 0.000, 0.000),52.375,VALID,(0.116, -0.012, 0.993),(-0.028, 0.000, 0.000),0.390,2.686,6.887,0.414,VALID,(0.001, -0.025, 1.000),(0.028, 0.000, 0.000),0.461,2.976,6.454,0.264,0.4793148,0
725429,1000003886020088900,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.075, -0.055, 0.996),(0.000, 0.000, 0.000),52.375,VALID,(0.116, -0.015, 0.993),(-0.028, 0.000, 0.000),0.390,2.687,6.887,0.418,VALID,(0.066, -0.037, 0.997),(0.028, 0.000, 0.000),0.461,2.975,6.454,0.274,0.9210226,0
725430,1000003886025093900,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(0.056, -0.086, 0.995),(0.000, 0.000, 0.000),52.375,VALID,(0.123, -0.013, 0.992),(-0.028, 0.000, 0.000),0.403,2.774,6.887,0.425,VALID,(0.055, -0.078, 0.995),(0.028, 0.000, 0.000),0.461,2.974,6.454,0.290,0.4261022,0
725431,1000003886030125100,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.366, 0.436, 0.822),(0.000, 0.000, 0.000),52.375,VALID,(0.120, -0.014, 0.993),(-0.028, 0.000, 0.000),0.407,2.802,6.887,0.433,VALID,(-0.359, 0.422, 0.832),(0.028, 0.000, 0.000),0.460,2.969,6.454,0.314,0.05684802,0
725432,1000003886035130400,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.241, 0.367, 0.898),(0.000, 0.000, 0.000),52.375,VALID,(0.117, -0.014, 0.993),(-0.028, 0.000, 0.000),0.409,2.814,6.887,0.441,VALID,(-0.242, 0.369, 0.897),(0.028, 0.000, 0.000),0.457,2.948,6.454,0.347,0.06791017,0
725433,1000003886040135700,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.202, 0.250, 0.947),(0.000, 0.000, 0.000),52.375,VALID,(0.116, -0.012, 0.993),(-0.028, 0.000, 0.000),0.412,2.838,6.887,0.451,VALID,(-0.214, 0.240, 0.947),(0.028, 0.000, 0.000),0.455,2.938,6.454,0.385,0.1038095,0
725434,1000003886045141000,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.187, 0.107, 0.976),(0.000, 0.000, 0.000),52.375,VALID,(0.112, -0.005, 0.994),(-0.028, 0.000, 0.000),0.416,2.862,6.887,0.472,VALID,(-0.186, 0.097, 0.978),(0.028, 0.000, 0.000),0.454,2.928,6.454,0.422,0.165456,0
725435,1000003886050171800,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.130, 0.015, 0.991),(0.000, 0.000, 0.000),52.375,VALID,(0.107, -0.001, 0.994),(-0.028, 0.000, 0.000),0.417,2.875,6.887,0.488,VALID,(-0.122, 0.009, 0.992),(0.028, 0.000, 0.000),0.452,2.920,6.454,0.449,0.2417095,0
725436,1000003886055189200,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.071, -0.036, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.102, 0.003, 0.995),(-0.028, 0.000, 0.000),0.423,2.911,6.887,0.496,VALID,(-0.064, -0.039, 0.997),(0.028, 0.000, 0.000),0.452,2.915,6.454,0.474,0.3152927,0
725437,1000003886060194200,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.059, 0.003, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.098, 0.006, 0.995),(-0.028, 0.000, 0.000),0.424,2.917,6.887,0.510,VALID,(-0.054, 0.001, 0.999),(0.028, 0.000, 0.000),0.513,3.313,6.454,0.492,0.3684333,0
725438,1000003886065246500,63875744677244,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.050, 0.026, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.094, 0.008, 0.996),(-0.028, 0.000, 0.000),0.423,2.917,6.887,0.524,VALID,(-0.046, 0.025, 0.999),(0.028, 0.000, 0.000),0.520,3.356,6.454,0.506,0.3928575,0
725439,1000003886070226500,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.045, 0.042, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.090, 0.009, 0.996),(-0.028, 0.000, 0.000),0.424,2.917,6.887,0.540,VALID,(-0.042, 0.042, 0.998),(0.028, 0.000, 0.000),0.524,3.380,6.454,0.523,0.3966217,0
725440,1000003886075238900,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.041, 0.053, 0.998),(0.000, 0.000, 0.000),52.375,VALID,(0.088, 0.010, 0.996),(-0.028, 0.000, 0.000),0.424,2.918,6.887,0.549,VALID,(-0.039, 0.053, 0.998),(0.028, 0.000, 0.000),0.525,3.389,6.454,0.531,0.3958558,0
725441,1000003886080242300,63875744677245,(-0.017, 1.173, 0.042),(0.026, -0.013, 0.029, 0.999),VALID,(-0.040, 0.060, 0.997),(0.000, 0.000, 0.000),52.375,VALID,(0.085, 0.011, 0.996),(-0.028, 0.000, 0.000),0.424,2.918,6.887,0.560,VALID,(-0.038, 0.060, 0.997),(0.028, 0.000, 0.000),0.525,3.391,6.454,0.549,0.3896511,0
